,good_bad
307950,1
308933,1
42688,1
394159,1
119236,0
186264,1
426119,1
417648,1
264566,1
128091,1
91800,1
254208,1
136032,1
384357,1
284891,1
110758,1
371638,0
251618,1
122849,1
330261,1
441881,1
451946,1
166074,1
394920,1
397511,1
198601,1
380078,0
395099,1
50546,1
93735,1
2482,1
342576,1
58439,0
350287,1
308764,1
390930,1
94197,1
260026,1
48983,1
356861,1
14931,0
202448,1
298091,1
130833,1
156415,1
305626,1
360586,1
180800,1
380556,1
307543,1
119825,0
302812,1
269601,1
250975,1
201814,1
386094,1
155059,1
157567,1
450362,0
13525,1
438800,1
71444,1
416722,1
324197,1
47852,1
101028,1
158609,1
441794,0
80956,1
203313,1
159821,1
208787,1
229256,1
262083,1
431811,1
47370,1
323307,1
149508,1
282110,0
348658,1
412569,1
306149,1
114852,1
39197,1
248308,1
434979,1
136519,1
305751,1
244316,1
149176,1
172041,1
184758,1
62779,1
377109,1
250074,1
111602,1
368668,1
394123,1
367177,1
41943,0
280111,1
396054,1
275480,1
288393,1
97729,1
211765,1
393843,1
426724,1
131447,1
437078,1
457263,1
366640,1
122198,1
223102,1
170648,0
207179,1
75513,1
224772,1
109633,1
349908,1
364711,1
351947,1
150219,1
445323,1
235849,0
175821,1
186930,0
441724,1
350863,1
234103,1
110951,1
308528,1
323312,1
437854,1
364198,1
102087,1
393001,1
4396,1
231166,1
400730,0
426231,1
127500,0
5402,1
188815,1
49622,1
116297,1
41497,1
304261,1
447773,1
282078,1
372911,1
38207,1
47535,1
157239,1
115110,1
275354,1
170132,1
162861,1
348102,1
104212,1
288502,1
60248,1
3495,0
435561,0
297465,1
195125,1
203448,1
415971,1
426881,1
370947,1
52899,1
251132,1
344699,1
18565,1
381147,1
286319,1
28547,1
319572,1
439868,1
197079,1
273716,1
325455,0
313810,1
390782,1
30686,1
419334,0
45692,1
51245,1
407886,1
408115,1
88492,1
234707,1
95056,1
213867,1
13681,1
457149,1
20580,1
282914,1
124134,1
456230,1
266447,1
362474,1
211635,1
118143,1
183853,1
238940,1
209052,1
322642,1
26672,1
82326,0
177755,1
62248,1
314482,1
46137,1
370035,1
71029,1
151660,1
263212,0
351029,1
91407,0
459727,1
445063,1
178601,0
87608,1
145370,1
237866,1
363734,1
112583,1
46855,1
148353,0
370276,1
74819,1
190201,1
278772,1
309923,1
304419,1
169850,1
101566,1
353816,1
271741,1
354698,1
169981,0
441263,1
400775,1
220936,1
94668,1
408720,1
27717,1
207838,0
218384,1
138152,1
428704,1
107087,1
57707,0
83958,1
119760,1
215852,1
367465,1
89890,1
146006,1
180751,1
36132,1
216479,1
435959,1
335724,1
440963,1
352960,1
270446,1
348859,1
246890,1
265918,1
167798,1
309476,1
392142,1
28745,1
351588,1
176809,1
442306,1
201328,0
92608,1
145948,1
425262,1
21153,1
447487,1
223644,1
464279,1
214286,1
28754,0
351196,1
224659,1
367684,1
206887,1
90188,1
91696,1
294919,1
162673,1
235357,1
57978,1
185952,1
367479,1
346528,1
20996,1
325577,1
296830,1
270342,1
330789,1
291756,1
74538,1
226723,1
303373,1
253601,1
316365,1
230345,0
359880,0
367013,1
392701,1
253459,1
24605,1
280697,1
308733,0
429783,1
103593,1
362122,1
119690,1
328092,1
68038,1
401544,1
32933,1
459495,1
337944,1
206680,1
26041,1
284080,1
422685,1
131455,1
152078,1
347627,1
15655,1
249491,1
400718,1
418448,1
187689,1
393791,1
365282,0
223964,1
67792,1
414475,1
214253,1
125882,1
139577,1
145221,1
71245,1
444957,1
225665,1
312920,1
68820,1
203065,1
131645,1
352231,1
15682,1
443079,0
244396,1
154131,1
26070,1
437649,1
434436,1
117382,1
258471,1
259002,1
177461,1
93586,1
421027,1
57434,1
220359,1
216342,1
109732,1
211535,1
460965,1
6742,1
336090,1
388928,1
208841,1
460436,0
53495,1
292692,1
282151,1
19607,1
33573,1
394204,1
228127,1
78575,0
182617,0
274931,1
401667,1
131899,1
54642,1
71345,0
195051,1
75363,0
263441,1
443685,1
46613,1
353016,1
380997,1
210981,1
166616,1
162732,1
210475,1
21363,1
99015,1
313867,1
24902,1
75652,1
79952,1
160126,1
156234,1
175105,0
458466,1
399900,1
378664,1
44321,1
81369,1
263239,1
170527,1
54912,1
159089,1
146426,1
452942,1
378678,1
189752,1
82026,1
16430,1
13733,1
21469,1
60598,1
380367,1
401183,1
5320,0
94224,1
414892,1
73464,1
100861,1
184320,1
356119,1
243546,1
33733,0
344063,1
166725,1
158126,0
132548,1
161183,1
311719,1
130715,0
231118,1
433158,1
286180,1
427184,1
162153,1
218731,0
180975,1
241996,1
342360,1
462488,1
123171,1
415992,1
242285,1
184317,1
256371,1
259509,1
289076,1
49035,1
187716,1
158052,0
458357,1
63602,0
210346,1
10706,1
398111,1
61508,1
211348,0
134566,0
418880,1
312539,1
43950,1
156742,1
130602,1
215186,0
33916,1
250651,1
168148,0
171456,1
10131,1
182576,1
354616,1
451605,1
112647,1
385239,1
162603,1
148505,1
238735,1
119664,1
323233,1
459473,1
301811,0
375727,1
37353,1
377783,1
46709,1
456779,1
140187,0
350326,1
427240,0
72342,1
239177,1
233263,1
299097,0
341085,1
404273,1
9898,1
301087,1
243765,1
248063,1
143570,0
211236,1
19569,1
259805,1
438892,1
408878,1
49660,0
464405,1
417944,1
463960,1
381642,1
435707,0
294116,0
323661,1
8196,1
311267,1
363314,1
110389,1
427004,0
278997,1
98657,1
37202,1
149811,1
398329,1
112687,1
133090,1
416031,1
193179,1
29117,0
220982,1
447388,0
145095,1
318194,1
187578,1
345437,1
204810,1
340332,1
388994,0
365663,0
261659,1
44851,1
212108,1
451704,0
56173,1
300382,1
47739,1
157951,1
233652,1
354946,1
276831,1
226003,1
220137,1
387090,1
204983,1
272784,1
307354,0
110103,1
272799,1
385798,1
116157,1
264364,1
84340,0
294419,1
334235,1
74946,1
139777,1
137191,1
173680,0
288417,1
258861,1
208129,1
119522,1
389490,0
113342,1
113643,0
291998,1
420320,1
309060,1
69532,1
377861,1
308192,1
72903,1
1715,1
180924,1
88278,1
362351,1
52997,1
418662,1
250191,1
281515,1
419749,1
253479,1
8966,1
131563,1
293283,1
78314,1
159126,1
124310,1
298514,1
284504,1
246665,1
293942,1
362682,1
286293,1
372256,1
225458,0
365385,0
85794,1
277458,1
374428,1
123274,1
15193,1
170155,1
829,1
130209,1
103156,1
405340,1
204914,1
232806,1
391487,1
148559,1
172267,1
115823,1
450524,1
45440,1
211379,1
221262,0
137569,0
423145,0
268325,1
179619,0
62815,0
450198,0
163206,1
261528,1
100618,1
437989,1
323817,1
271003,1
441594,1
224629,1
298200,1
9100,1
372913,1
134947,1
249582,1
464571,0
240049,1
369202,1
54844,1
440360,1
399836,1
373397,1
194722,1
450418,1
24894,1
80983,1
251112,1
296114,0
288572,1
58195,1
337209,1
96083,1
193975,1
145742,1
191524,1
38926,1
50068,1
105089,1
100348,1
59142,1
161968,1
57093,1
427271,1
65556,1
223631,1
352046,1
60424,1
179432,1
145422,1
446131,1
341770,1
413186,1
316806,1
380995,1
263969,1
345022,1
459732,1
21357,1
452789,1
200989,1
96532,1
295675,1
48174,1
223464,1
412582,1
212122,1
249230,1
365771,1
77406,1
331364,1
271138,1
193429,1
72480,1
305437,1
189775,1
306823,1
240565,1
303323,1
238793,1
167413,1
348604,1
337235,1
268348,0
47341,1
124198,1
139562,1
124476,1
154477,1
358006,1
277001,1
378653,1
400972,1
239094,1
271661,1
165691,1
454586,1
1211,1
293277,1
373644,1
408423,1
363374,1
291235,1
399670,1
27099,1
13832,1
411555,1
109749,1
116058,1
198889,1
120,0
394789,1
284820,1
255652,1
187590,1
252661,0
262994,1
24644,1
374397,1
447668,1
438075,1
459400,1
284774,1
455387,1
184966,1
132593,1
253577,0
438257,1
418156,1
327204,1
228370,1
377128,1
91383,1
115326,1
277227,1
153397,1
8031,0
238001,1
119856,0
136560,1
188201,0
454263,1
458,0
292813,1
160140,1
248009,1
442666,1
349257,1
241794,1
106002,0
262262,1
20236,1
358037,1
138699,1
465718,1
312596,1
314579,1
347817,1
258214,1
135740,1
383297,1
56190,1
425091,1
437380,0
108158,1
441479,1
18776,1
440155,1
276247,1
236941,1
441975,1
415295,1
220020,1
196827,0
234895,1
187853,1
66837,1
465753,1
226821,1
450931,1
222706,1
317585,1
102842,1
171359,1
436047,1
196995,0
426325,1
207644,0
138804,1
175475,1
458829,1
121131,1
113552,1
236079,0
9314,1
348428,1
312131,0
109411,1
143440,0
225505,0
438184,0
181165,1
129112,1
466045,1
51864,1
40609,1
191467,1
292237,0
309909,1
315374,1
359629,1
143607,1
416713,1
54625,1
146383,1
14049,1
178747,1
417665,1
351524,1
135933,1
57640,1
239871,0
444735,1
127124,1
142179,0
191057,1
97504,1
159688,1
17883,0
286779,1
400207,1
390378,1
429680,1
209488,1
405527,1
125004,1
111884,1
140783,1
83878,1
227420,1
78570,1
30358,0
222994,1
281412,1
132271,1
183539,1
164367,1
120203,1
341500,1
379825,0
229446,1
336317,1
272129,1
12899,1
237842,1
37684,0
312895,1
286726,1
360382,1
307110,1
395367,1
442652,1
173114,0
76305,1
358938,0
218432,1
227767,1
263767,1
61799,1
277100,1
267698,1
64357,1
305997,1
390108,1
6663,1
24475,1
403296,1
171344,1
443304,1
133167,1
178624,1
228328,1
239302,1
291226,1
250954,1
228051,1
458467,1
359679,0
466003,1
60273,1
297827,1
310322,1
77775,1
89965,1
314105,1
251717,1
156058,1
293602,1
418980,1
146564,1
149288,1
362945,1
244821,1
254984,1
339560,1
411582,1
435793,1
115280,1
64851,1
81720,1
461436,1
452296,1
271758,1
203935,1
21549,1
47454,1
215036,0
313714,1
463680,1
350890,1
97434,1
418879,1
269235,1
356120,1
244315,1
438262,1
354254,1
106749,1
378388,0
264429,1
274717,1
242639,1
268495,1
21956,1
313407,1
329530,1
387764,1
104918,1
4446,0
439515,1
408752,1
163579,1
174494,1
374202,1
212265,1
463809,0
213534,1
277154,1
348224,1
159431,1
192445,1
207550,1
406074,1
366079,1
391767,1
462211,1
385347,1
150227,1
48551,1
63509,1
347196,0
204566,1
140206,1
343292,1
330823,1
327004,1
67788,1
113806,1
425463,1
201677,0
466276,0
295159,1
16115,1
69589,1
244274,1
308278,1
107067,1
445332,1
389506,0
61840,1
375270,1
242558,1
264642,1
191474,1
169735,0
170312,0
417526,1
25986,1
352523,1
330766,1
70924,1
454127,1
226356,1
238278,1
212973,1
149440,1
24735,1
33414,1
16975,0
256686,1
164877,1
259216,1
181313,1
222122,0
131127,1
30079,1
246535,1
62869,1
289578,1
417414,1
35119,1
252360,1
49323,0
128352,1
121904,1
8291,1
42443,1
219794,1
56362,1
364919,1
395126,1
267259,1
453636,1
131490,1
234619,1
39839,1
110515,1
165842,1
419433,1
268721,1
106009,1
379447,1
287522,1
361108,1
35521,1
362244,1
260673,1
320657,1
313490,0
75555,1
77573,0
119337,1
135142,1
299108,1
111846,1
101632,1
229302,1
309737,1
202958,1
361822,1
84386,1
131669,1
389752,1
156687,1
15435,1
138961,1
241110,1
10791,0
236316,1
71905,1
146103,1
21021,0
208795,1
46028,1
442168,1
285188,1
262938,1
36985,1
175393,1
184911,1
213351,1
349036,1
446033,1
12103,1
156460,1
135846,0
149433,1
89881,1
392131,1
245656,1
132374,1
138206,1
314369,1
255576,1
14821,0
269657,1
401267,1
338968,1
97411,1
155595,1
218069,0
233581,1
236370,1
320680,1
289184,1
117191,1
292743,1
248363,1
17252,1
224101,1
285944,1
303748,1
295224,1
370991,1
86414,1
121358,0
412208,1
144301,1
463902,1
11685,1
319576,1
23522,1
360745,1
405964,1
440227,1
428907,0
407167,1
243972,1
70078,1
173844,1
210757,0
81692,1
185173,1
289577,1
337714,1
75080,1
398268,1
390596,0
262365,1
458607,1
239230,1
30088,0
206594,0
156416,1
196959,1
385976,1
9252,1
462597,0
339462,0
333286,1
292877,1
362838,1
328308,1
52777,1
337306,1
192629,1
125666,1
12374,0
213024,1
331415,1
209553,1
364742,1
82795,1
35028,1
61933,1
2328,0
423156,1
79341,1
305837,1
394185,1
59194,1
463766,1
232475,1
82778,0
347954,1
235391,1
229870,1
291110,1
100791,1
369059,1
301344,1
402024,1
211947,1
209470,1
100150,1
159217,1
269164,0
229339,0
249469,0
12064,1
154790,1
280214,0
306223,1
248262,1
431751,1
90259,1
141413,1
423443,1
14196,1
148000,0
283191,1
293346,1
129577,1
370712,1
194841,1
51904,0
143580,1
26242,1
29631,1
94407,1
176291,0
164076,1
316923,1
241386,1
357540,1
282203,1
113954,1
459660,1
313013,1
76996,1
275618,1
199059,1
356795,1
33496,1
315941,1
137519,0
185211,1
415871,1
302296,1
197749,1
373478,1
61945,0
276113,1
45086,1
463826,1
361825,1
404614,0
265322,1
179759,0
60374,1
459970,1
188782,1
288370,1
283410,1
299328,1
176179,1
406791,1
223063,1
244715,1
383244,1
119459,1
269083,1
53499,1
430727,1
66074,1
217353,1
68027,1
33460,1
215696,1
20318,1
85079,1
349650,1
80427,1
250057,1
123552,0
285620,1
336102,1
304504,1
163698,1
85484,1
175994,1
181957,1
371195,1
18843,1
249446,1
335630,1
428424,1
439633,1
177603,1
410105,0
296197,1
396808,1
109075,0
291079,1
109932,1
306698,1
225917,1
20251,1
367692,1
170913,1
318896,1
199671,1
384059,1
209788,1
166337,1
439523,1
14458,1
202280,1
229633,1
331911,1
2723,1
135735,1
394312,1
442206,1
417946,0
211258,1
417447,1
387856,1
149680,1
440978,1
303432,1
388136,1
367691,1
221472,1
357145,1
458800,1
111088,1
112836,1
301372,1
244958,1
261650,1
216431,1
348300,1
344008,1
432679,1
15792,1
185282,0
442321,1
452755,1
463132,1
230172,1
409529,1
459909,1
179592,1
93372,0
340162,1
359471,1
222535,0
75997,1
15768,0
49105,1
189214,1
433613,1
287107,1
277477,1
194781,1
52395,1
98559,1
248497,1
206075,1
256933,1
112889,1
67387,0
104350,1
100958,1
213723,1
414701,1
228920,1
246783,1
63069,1
313354,1
142386,0
380029,1
294241,1
160455,1
391611,1
288202,1
190657,1
291590,1
113048,1
77291,1
151010,0
162146,1
171210,1
385504,1
454684,1
392960,1
58502,1
355862,1
184745,1
387464,1
447030,1
258127,1
112430,1
212197,1
452000,0
131764,0
398196,1
425258,0
8402,1
51543,1
337565,1
421555,1
102474,1
25036,0
80183,1
156145,1
213650,1
461010,1
62709,1
75897,1
228454,1
223272,1
331225,1
409704,1
450804,1
226499,1
342330,1
168100,1
246469,1
408287,1
306159,1
351218,1
279530,1
195637,1
195992,0
149426,1
429120,1
359689,1
406183,1
145463,1
407109,1
30301,1
166101,1
267798,0
271070,1
464149,1
240944,1
53632,0
286101,1
321323,1
105783,1
152372,1
197412,0
207051,0
17239,1
358863,0
170267,1
374176,1
201836,1
312338,1
432118,1
233104,1
458050,1
418406,1
351565,1
251075,1
117641,1
139974,1
220174,0
221451,0
134579,1
152168,1
268740,1
9742,1
178271,1
354597,1
112523,1
389023,1
398683,1
397449,1
334883,1
138539,1
297237,1
213588,1
210147,1
271157,1
3835,1
122990,1
33526,1
158505,1
302423,1
175524,1
211761,1
212799,1
432867,1
53239,1
334162,1
380382,1
227740,1
170087,0
457110,1
19490,1
435827,1
20982,1
101478,1
383215,1
117327,1
378323,1
130580,1
220611,1
66098,0
168213,1
150472,0
111234,1
253491,1
47233,1
210622,1
264876,1
394227,1
376777,1
452394,1
346703,1
713,1
192149,1
293157,1
273191,1
233232,1
383084,1
390773,1
395480,0
217045,0
213313,1
381470,1
305936,1
291662,0
26582,1
166931,1
81530,0
287080,1
36353,1
255466,1
361242,0
208304,1
108738,1
351724,1
117689,1
331815,1
256844,1
389806,1
299502,1
227730,0
305562,1
5616,1
264844,1
302029,1
249232,1
10824,1
163294,1
301600,1
309465,1
446399,1
183083,0
432357,1
311352,1
113343,0
50888,1
263642,1
266166,1
219412,1
381197,1
8656,1
220905,1
327289,1
351552,1
449946,0
190785,1
185039,1
422006,1
252832,1
66651,1
39607,1
118315,0
269632,1
434643,0
301618,1
290405,1
398129,1
25375,0
289091,1
215713,1
366101,1
345544,1
305180,1
330373,1
286995,1
127938,0
190010,1
360502,1
80160,1
145401,1
430474,1
405369,1
165723,1
21199,1
112228,1
45897,1
212283,1
367435,1
317938,1
259840,1
58522,1
418869,0
40995,0
380831,1
79313,1
242741,1
444750,1
95555,1
458942,1
134423,1
428291,1
266546,1
176758,1
51054,0
299991,1
410670,1
408693,1
349089,1
159165,1
208043,0
91828,1
93723,1
207272,0
268166,1
92408,1
372702,1
414560,1
249600,1
130943,1
139567,0
127756,1
160971,1
444554,1
324350,1
81746,1
172461,1
288403,1
175582,1
191293,1
79623,1
46158,1
48409,1
248451,1
159366,1
337637,1
91394,1
420649,1
431209,0
95655,1
25827,1
133663,1
150869,1
420542,1
406002,1
247660,1
7050,1
420362,1
33020,1
24494,1
235494,1
362804,1
124644,1
413712,1
98595,1
8939,0
185277,0
187712,1
339247,1
48546,1
243532,1
331916,1
38673,1
419152,1
82726,0
39743,1
227626,1
185825,1
221192,1
372524,1
302498,1
363985,1
39784,1
376539,1
112952,1
48915,0
113118,1
174002,1
364111,0
362852,1
406093,1
388752,1
419444,1
102685,1
4034,1
456967,1
140210,1
188617,1
223920,1
294708,0
12174,0
96162,0
281344,1
127529,1
448452,1
5887,1
4652,1
383624,1
111229,1
162796,1
73479,1
96710,1
206218,1
408898,1
376945,1
305195,1
57929,1
430114,1
307480,1
326556,1
6741,1
240292,1
229519,1
199222,1
6164,1
37427,1
442294,1
361538,1
397779,1
160742,1
428689,1
450661,1
110626,1
461089,1
215153,1
278230,1
53222,1
163284,1
216627,0
359816,1
430947,1
398808,1
350311,1
264763,0
307148,1
197721,0
385860,1
296684,1
172713,1
66637,1
324407,1
177456,1
315200,1
178717,1
459352,0
214565,0
354104,1
338013,1
145260,0
200890,1
39948,1
86015,1
268317,1
436998,1
387378,1
329208,1
451245,0
35751,1
320973,1
255000,1
234380,1
305389,1
273466,1
168215,1
163636,1
221899,1
349297,1
44749,1
77000,1
408467,1
10840,1
405085,1
274862,1
34092,1
341636,1
428001,1
99269,1
343415,1
390711,1
420106,1
9746,1
144765,0
315181,1
396865,1
54761,1
267897,1
349917,1
260664,1
44,1
50743,1
53594,1
389410,0
316810,1
397841,1
262643,1
63162,1
321805,1
367484,1
188588,1
208252,1
46378,0
199709,1
192559,1
133470,1
308873,0
204471,1
273832,1
159086,0
337671,1
325218,1
141107,1
245728,1
415611,1
69990,1
427775,1
284592,1
371038,1
363934,1
131801,1
367532,1
427379,0
19356,1
201397,1
68544,1
349451,1
70757,1
410863,0
41990,0
293983,1
398103,1
321013,1
322363,1
372578,1
243461,1
393291,1
139584,0
158339,1
125013,1
432300,1
304183,1
56252,1
39345,1
287648,1
288168,1
241639,1
308277,1
59867,1
417349,1
148796,1
355461,1
262499,1
194572,1
415269,1
461476,1
3774,1
59711,1
315235,0
286138,1
49465,1
73941,0
423601,1
381518,1
309112,1
154133,1
127571,0
335158,0
356398,1
38699,1
199449,1
125553,1
439394,1
252292,1
180468,1
431819,1
110486,1
162186,1
415173,1
441369,1
444344,0
95367,1
81895,1
279491,1
208057,1
454353,1
169958,1
25113,1
296792,1
224358,1
342483,1
34897,1
366943,1
2782,1
347830,1
441367,1
195279,1
25943,1
166046,1
119420,1
78424,1
300976,1
354617,1
86488,1
212767,1
423450,1
80668,1
103928,1
37519,1
76707,1
238216,1
402177,1
251027,1
388523,0
81993,1
186473,1
226374,1
80476,1
443246,1
10698,1
427724,0
112084,1
103814,1
338602,1
322989,1
450704,0
410734,1
66067,1
297876,1
342712,1
310494,1
299268,1
41166,1
449739,1
448560,1
408203,1
226552,1
22566,1
9393,1
371806,1
325621,1
423895,1
150807,1
406934,1
252737,1
333980,1
52437,0
92,1
236050,1
401233,1
235168,1
164423,1
316513,1
380546,1
152853,1
209560,1
67151,1
338554,1
246745,1
434540,1
292004,1
380038,1
34256,0
145496,1
84231,1
113220,1
225578,1
354320,1
308339,0
38943,0
282938,1
371172,1
140895,1
30481,1
162585,1
345151,1
421398,1
15771,1
341543,1
81018,1
329484,1
182570,1
193753,1
19619,1
117444,1
252953,1
54163,1
31211,1
348707,1
341281,0
141411,1
321050,1
426441,1
314285,1
312609,1
55256,1
257736,1
461406,1
100959,1
128589,1
156084,1
320995,0
71879,1
182154,1
239705,1
334559,1
277092,1
87206,1
198503,1
230217,1
232014,1
184847,1
104779,1
101377,1
296373,1
121481,1
330518,0
379798,1
104831,1
421876,1
400612,0
229968,1
208604,1
164803,1
368999,1
370614,1
236734,1
298061,1
201006,1
189168,1
15779,1
107350,1
289663,1
169048,1
233613,1
431535,1
132279,1
102870,1
203903,1
367919,1
27799,1
310812,1
355445,1
151326,1
4501,1
162749,1
166734,1
375491,0
332429,1
252312,1
404101,1
319357,1
213338,1
217981,1
310473,1
145694,1
154825,1
210584,1
433146,1
37531,1
298010,1
351806,1
255661,1
232823,1
465101,1
62791,1
134389,1
14150,1
436173,1
72292,1
372649,1
314815,1
12178,1
445853,1
398292,1
293873,1
419868,1
47536,1
236625,1
287574,1
447354,1
462102,1
222440,1
298444,1
133361,1
334623,1
87549,1
190309,1
439567,1
213898,1
464024,1
343621,1
143126,1
333523,1
121109,1
8657,1
385338,1
89414,1
331960,1
300591,1
375175,1
53553,1
205797,0
60609,1
91532,1
196837,1
290852,1
408507,1
40587,1
462695,1
182660,1
259657,1
81792,1
41191,1
105774,1
409341,0
318902,1
338488,1
278314,1
227071,1
99159,1
238494,1
99274,1
431271,1
182484,0
242293,1
279940,1
438082,1
430387,1
345254,0
459556,1
279392,1
382436,1
102576,1
95231,1
391005,1
86425,1
145772,0
225036,1
330494,1
105663,1
2947,1
386637,1
177565,0
339888,1
211962,1
447149,1
436170,1
109192,1
275545,1
463912,1
48006,1
216960,1
422843,1
225014,1
409078,1
33175,1
155085,1
136506,0
321392,1
17313,1
13510,1
13287,1
84799,1
228431,1
432578,1
203145,1
316887,1
385410,1
129985,1
85347,0
62360,1
451030,1
184846,1
135640,0
135726,1
4414,0
445456,1
332849,1
51939,1
365846,0
383707,1
122897,0
357097,1
307572,1
287478,1
362906,1
173897,1
115816,1
460279,1
393482,1
158301,1
370562,1
57743,1
204835,1
263400,1
412128,1
31945,1
100362,1
464805,1
158636,1
387871,1
141943,1
319417,1
220481,1
178252,1
217626,1
165872,1
323811,1
445045,1
447959,1
381605,1
195607,1
464512,1
199872,1
105726,1
457229,1
69867,1
280903,1
108506,1
51774,1
370395,1
406647,1
373266,1
81528,1
237158,1
395028,1
405772,1
460168,1
325214,1
7301,1
211003,1
418337,1
307832,1
44886,1
245881,1
175854,1
417732,1
390835,1
151547,1
220064,1
163845,1
438078,1
283567,1
429280,1
36630,1
335921,1
417805,1
165517,1
9691,1
450936,1
458399,1
39458,0
445159,1
314985,1
225919,1
320862,1
442248,1
239771,1
255709,1
162523,1
265013,1
291440,1
54640,1
40408,1
143014,1
261329,1
346892,1
90814,1
87461,1
446972,1
25731,1
16618,1
463759,1
115188,1
77108,1
148022,1
36694,1
31877,1
27880,1
329682,1
355048,1
282637,1
401563,0
328352,1
12,0
254959,1
95393,1
279631,1
108217,1
329160,1
203746,0
70080,1
35526,1
5610,1
156896,1
287560,0
